record_id,customer_id,timestamp,hour,day_of_week,month,is_weekend,season,customer_type,age,monthly_income_usd,household_size,home_area_sqft,appliance_count,has_solar_panel,has_ev,tariff_scheme,contract_type,temperature_c,humidity_percent,peak_hour,price_per_kwh,ac_usage_hours,heater_usage_hours,washing_machine_usage,lighting_usage_hours,cooking_usage_hours,entertainment_usage_hours,ev_charging_kwh,electricity_consumption_kwh,pricing_influence_score,weather_influence_score,appliance_influence_score,household_influence_score,previous_hour_consumption_kwh,previous_day_same_hour_consumption_kwh,rolling_24h_avg_consumption_kwh,consumption_behavior_category
2278,10320,2025-04-05 21:00:00,21,5,4,1,Spring,Residential,69,6514,5,2244,19,0,0,Flat,Basic,13.47,82.04,1,0.1447,0.135,0.514,0,0.813,0.51,0.361,0.0,2.536,0.03,7.499,1.23,5.514,1.809,1.974,1.974,High_Usage
2619,10320,2025-04-20 02:00:00,2,6,4,1,Spring,Residential,61,1855,5,1176,17,0,0,Time_of_Use,Basic,15.52,70.55,0,0.1306,0.133,0.036,0,0.752,0.154,0.092,0.0,1.245,1.44,5.388,0.505,4.286,2.536,1.852,1.852,Low_Usage
3202,10320,2025-05-14 09:00:00,9,2,5,0,Spring,Residential,60,6931,7,1471,5,0,0,Peak_Valley,Basic,22.2,62.27,1,0.2186,0.093,0.07,0,0.223,0.082,0.386,0.0,1.272,7.36,0.263,0.38,4.321,1.245,1.769,1.769,Low_Usage
3619,10320,2025-05-31 18:00:00,18,5,5,1,Spring,Small_Commercial,36,6108,4,1589,15,0,0,Time_of_Use,Basic,24.3,79.49,1,0.1976,0.165,0.023,0,0.227,0.12,0.389,0.0,2.036,5.26,2.7,0.433,4.189,1.272,1.803,1.803,Moderate_Usage
6152,10320,2025-09-14 07:00:00,7,6,9,1,Autumn,Residential,43,2841,3,1863,23,1,0,Peak_Valley,Green_Energy,25.01,65.95,1,0.2216,0.173,0.097,0,0.353,0.684,0.619,0.0,2.065,7.66,2.555,0.83,4.753,2.036,1.832,1.832,Moderate_Usage
8420,10320,2025-12-17 19:00:00,19,2,12,0,Winter,Residential,28,7332,6,578,25,0,0,Peak_Valley,Green_Energy,7.34,91.43,1,0.2107,0.047,1.0,0,0.563,0.697,0.608,0.0,2.399,6.57,12.567,1.692,4.678,2.065,1.888,1.888,High_Usage
8888,10320,2026-01-06 07:00:00,7,1,1,0,Winter,Small_Commercial,67,7077,6,2746,25,0,0,Time_of_Use,Premium_Service,16.45,65.71,1,0.1891,0.007,0.068,0,0.159,0.47,0.59,0.0,2.635,4.41,4.448,0.454,6.846,2.399,1.956,1.956,High_Usage
9413,10320,2026-01-28 04:00:00,4,2,1,0,Winter,Residential,74,5462,5,1973,9,0,0,Time_of_Use,Green_Energy,5.3,79.46,0,0.1216,0.047,1.0,0,0.536,0.173,0.203,0.0,2.031,2.34,13.498,1.384,4.443,2.635,1.963,1.963,Moderate_Usage
9814,10320,2026-02-13 21:00:00,21,4,2,0,Winter,Small_Commercial,55,1488,7,1789,6,0,0,Time_of_Use,Basic,11.06,71.43,1,0.2019,0.082,0.628,0,0.832,0.509,0.612,0.0,2.759,5.69,8.776,1.354,4.719,2.031,2.024,2.024,High_Usage
9890,10320,2026-02-17 01:00:00,1,1,2,0,Winter,Residential,27,6201,5,836,15,0,0,Flat,Basic,2.51,98.0,0,0.1464,0.14,1.0,0,0.416,0.141,0.252,0.0,2.226,0.14,16.518,1.459,3.786,2.759,2.038,2.038,High_Usage
10241,10320,2026-03-03 16:00:00,16,1,3,0,Spring,Residential,40,1457,6,1617,22,0,0,Dynamic_Pricing,Basic,28.1,57.46,0,0.1391,0.271,0.048,1,0.168,0.101,0.24,0.0,1.839,0.59,4.702,0.974,5.477,2.226,2.025,2.025,Moderate_Usage
11019,10320,2026-04-05 02:00:00,2,6,4,1,Spring,Residential,58,3075,6,2175,6,0,0,Flat,Basic,14.55,79.18,0,0.1434,0.042,0.404,0,0.542,0.0,0.262,0.0,1.637,0.16,6.546,0.703,4.755,1.839,2.001,2.001,Moderate_Usage
11404,10320,2026-04-21 03:00:00,3,1,4,0,Spring,Medium_Commercial,37,1949,7,2108,11,0,0,Flat,Basic,17.95,59.85,0,0.1467,0.116,0.063,0,0.642,0.038,0.113,0.0,2.2,0.17,3.045,0.441,5.438,1.637,2.012,2.012,Moderate_Usage
11625,10320,2026-04-30 08:00:00,8,3,4,0,Spring,Residential,52,1672,1,2718,5,0,0,Peak_Valley,Basic,25.54,59.14,1,0.2108,0.15,0.033,0,0.29,0.377,0.733,0.0,1.458,6.58,2.698,0.628,3.468,2.2,1.982,1.982,Low_Usage
12533,10320,2026-06-07 04:00:00,4,6,6,1,Summer,Small_Commercial,54,7576,3,895,16,0,0,Dynamic_Pricing,Basic,28.41,69.65,0,0.1418,0.683,0.116,0,0.976,0.123,0.32,0.0,2.68,0.32,5.29,1.361,3.225,1.458,2.018,2.018,High_Usage
12954,10320,2026-06-24 17:00:00,17,2,6,0,Summer,Residential,67,1302,4,1846,24,1,0,Time_of_Use,Basic,36.84,44.22,0,0.127,1.0,0.113,0,0.203,0.019,0.253,0.0,2.152,1.8,11.919,1.45,5.166,2.68,2.025,2.025,Moderate_Usage
13515,10320,2026-07-18 02:00:00,2,5,7,1,Summer,Residential,61,1830,4,732,18,0,0,Peak_Valley,Basic,27.06,50.56,0,0.1288,0.517,0.003,0,0.936,0.246,0.299,0.0,1.958,1.62,4.267,1.073,3.572,2.152,2.022,2.022,Moderate_Usage
14352,10320,2026-08-21 23:00:00,23,4,8,0,Summer,Residential,65,6695,5,1938,21,0,0,Flat,Basic,28.45,50.78,0,0.1431,0.404,0.112,0,0.472,0.112,0.144,0.0,1.783,0.19,5.298,0.823,5.368,1.958,2.011,2.011,Moderate_Usage
403,10321,2025-01-17 18:00:00,18,4,1,0,Winter,Residential,50,2316,7,1421,11,0,0,Flat,Green_Energy,10.06,80.25,1,0.1401,0.163,0.664,0,0.269,0.0,0.737,0.0,2.02,0.49,9.968,1.158,4.751,2.02,2.02,2.02,Moderate_Usage
1029,10321,2025-02-12 20:00:00,20,2,2,0,Winter,Residential,33,2527,5,2034,11,0,0,Dynamic_Pricing,Green_Energy,9.97,74.33,1,0.1967,0.112,0.765,0,0.662,0.483,0.597,0.0,2.56,5.17,9.739,1.469,4.664,2.02,2.29,2.29,High_Usage
2363,10321,2025-04-09 10:00:00,10,2,4,0,Spring,Residential,44,3010,7,1165,19,1,0,Dynamic_Pricing,Basic,26.72,65.47,0,0.1132,0.19,0.029,0,0.189,0.083,0.108,0.0,0.856,3.18,3.813,0.374,5.135,2.56,1.812,1.812,Low_Usage
3706,10321,2025-06-04 09:00:00,9,2,6,0,Summer,Residential,58,5262,4,2213,20,0,0,Flat,Premium_Service,35.78,60.74,1,0.1374,1.0,0.049,0,0.16,0.03,0.564,0.0,2.73,0.76,10.372,1.452,5.213,0.856,2.042,2.042,High_Usage
5318,10321,2025-08-10 13:00:00,13,6,8,1,Summer,Residential,60,6341,4,1810,22,1,0,Flat,Premium_Service,41.29,63.1,0,0.1511,1.0,0.006,0,0.192,0.594,0.136,0.0,2.556,0.61,14.622,1.524,4.97,2.73,2.144,2.144,High_Usage
5852,10321,2025-09-01 19:00:00,19,0,9,0,Autumn,Small_Commercial,34,6567,2,1243,24,0,0,Time_of_Use,Basic,20.56,61.2,1,0.2079,0.112,0.035,0,0.873,0.684,0.774,0.0,2.093,6.29,1.14,0.886,3.863,2.556,2.136,2.136,Moderate_Usage
5914,10321,2025-09-04 09:00:00,9,3,9,0,Autumn,Residential,46,7367,2,1892,10,1,0,Time_of_Use,Green_Energy,31.73,50.1,1,0.1926,0.708,0.046,0,0.113,0.12,0.761,0.0,1.644,4.76,7.792,1.168,3.392,2.093,2.066,2.066,Moderate_Usage
6959,10321,2025-10-17 22:00:00,22,4,10,0,Autumn,Residential,55,5957,2,1514,20,0,0,Flat,Basic,20.63,72.17,1,0.1464,0.163,0.065,0,0.429,0.077,0.377,0.0,1.574,0.14,1.636,0.516,3.814,1.644,2.004,2.004,Low_Usage
7815,10321,2025-11-22 14:00:00,14,5,11,1,Autumn,Residential,38,2589,6,824,13,1,1,Flat,Green_Energy,27.75,66.85,0,0.1362,0.21,0.104,0,0.211,0.085,0.254,0.0,0.896,0.88,4.655,0.52,3.964,1.574,1.881,1.881,Low_Usage
8996,10321,2026-01-10 19:00:00,19,5,1,1,Winter,Small_Commercial,29,3889,3,2188,16,0,0,Peak_Valley,Basic,11.76,71.37,1,0.2161,0.043,0.548,0,0.87,0.597,0.431,0.0,3.231,7.11,8.248,1.223,4.518,0.896,2.016,2.016,Peak_Intensive_Usage
9609,10321,2026-02-05 08:00:00,8,3,2,0,Winter,Residential,43,4141,5,2123,7,1,0,Flat,Green_Energy,11.37,75.93,1,0.1488,0.145,0.732,0,0.206,0.717,0.557,0.0,2.391,0.38,8.769,1.416,4.433,3.231,2.05,2.05,High_Usage
9707,10321,2026-02-09 10:00:00,10,0,2,0,Winter,Residential,30,3874,7,960,16,0,0,Flat,Basic,18.9,70.81,0,0.1383,0.058,0.107,0,0.292,0.255,0.303,0.0,1.148,0.67,2.866,0.442,4.69,2.391,1.975,1.975,Low_Usage
10176,10321,2026-02-28 23:00:00,23,5,2,1,Winter,Residential,46,2369,3,541,14,0,0,Time_of_Use,Basic,6.84,93.78,0,0.1265,0.12,0.942,1,0.69,0.041,0.276,0.0,2.58,1.85,13.059,1.875,2.711,1.148,2.021,2.021,High_Usage
10298,10321,2026-03-06 01:00:00,1,4,3,0,Spring,Residential,62,2717,6,2106,22,0,0,Peak_Valley,Green_Energy,14.79,86.06,0,0.102,0.011,0.094,0,0.831,0.156,0.0,0.0,1.194,4.3,6.711,0.42,5.966,2.58,1.962,1.962,Low_Usage
13077,10321,2026-06-29 20:00:00,20,0,6,0,Summer,Residential,53,6383,3,1610,8,0,0,Time_of_Use,Basic,31.9,64.99,1,0.192,1.0,0.037,0,0.762,0.424,0.421,0.0,2.498,4.7,7.674,1.734,3.3,1.194,1.998,1.998,High_Usage
13283,10321,2026-07-08 10:00:00,10,2,7,0,Summer,Residential,26,6823,7,529,19,0,0,Time_of_Use,Basic,33.87,59.45,0,0.1272,1.0,0.065,0,0.243,0.195,0.117,0.0,2.077,1.78,8.93,1.444,4.499,2.498,2.003,2.003,Moderate_Usage
14292,10321,2026-08-19 11:00:00,11,2,8,0,Summer,Small_Commercial,27,2816,5,1232,13,0,0,Flat,Premium_Service,38.77,47.44,0,0.1506,1.0,0.105,0,0.008,0.169,0.136,0.0,2.391,0.56,13.206,1.411,4.022,2.077,2.026,2.026,High_Usage
14637,10321,2026-09-02 20:00:00,20,2,9,0,Autumn,Residential,43,4901,6,1014,22,0,0,Flat,Basic,19.33,71.88,1,0.1366,0.107,0.114,1,0.947,0.258,0.671,0.0,2.224,0.84,2.597,1.248,4.874,2.391,2.037,2.037,High_Usage
14948,10321,2026-09-15 19:00:00,19,1,9,0,Autumn,Residential,54,1690,4,1593,12,0,0,Time_of_Use,Basic,22.14,71.01,1,0.1952,0.117,0.013,0,0.835,0.388,0.33,0.0,1.53,5.02,0.656,0.634,3.953,2.224,2.01,2.01,Low_Usage
983,10322,2025-02-10 22:00:00,22,0,2,0,Winter,Residential,64,2823,7,1570,10,0,0,Dynamic_Pricing,Green_Energy,3.53,75.89,1,0.2128,0.098,1.0,0,0.629,0.03,0.475,0.0,2.386,6.78,14.647,1.486,4.82,2.386,2.386,2.386,High_Usage
3688,10322,2025-06-03 15:00:00,15,1,6,0,Summer,Residential,44,778,5,1816,23,0,0,Peak_Valley,Green_Energy,38.72,57.74,0,0.1388,1.0,0.074,0,0.139,0.143,0.107,0.0,2.178,0.62,12.653,1.4,5.406,2.386,2.282,2.282,Moderate_Usage
4084,10322,2025-06-20 03:00:00,3,4,6,0,Summer,Residential,47,7485,1,1948,14,0,0,Flat,Green_Energy,30.24,53.78,0,0.1554,0.597,0.03,0,0.957,0.214,0.191,0.0,1.757,1.04,6.491,1.164,3.418,2.178,2.107,2.107,Moderate_Usage
4396,10322,2025-07-03 03:00:00,3,3,7,0,Summer,Residential,65,6323,6,1216,13,0,0,Time_of_Use,Basic,29.62,61.52,0,0.1172,0.691,0.017,0,0.84,0.247,0.094,0.0,2.015,2.78,5.791,1.216,4.356,1.757,2.084,2.084,Moderate_Usage
5901,10322,2025-09-03 20:00:00,20,2,9,0,Autumn,Residential,27,2169,1,1389,10,0,0,Flat,Basic,18.92,73.21,1,0.1349,0.039,0.08,0,0.885,0.633,0.647,0.0,1.537,1.01,2.97,0.799,2.539,2.015,1.975,1.975,Low_Usage
7240,10322,2025-10-29 15:00:00,15,2,10,0,Autumn,Small_Commercial,52,2050,4,1686,17,1,0,Flat,Basic,26.9,61.88,0,0.1438,0.448,0.099,0,0.138,0.0,0.224,0.0,1.692,0.12,3.769,0.739,4.446,1.537,1.928,1.928,Moderate_Usage
7755,10322,2025-11-20 02:00:00,2,3,11,0,Autumn,Small_Commercial,51,2451,5,630,16,0,0,Flat,Basic,19.42,49.78,0,0.1376,0.086,0.012,0,0.909,0.14,0.162,0.0,1.649,0.74,2.446,0.482,3.66,1.692,1.888,1.888,Moderate_Usage
10720,10322,2026-03-23 15:00:00,15,0,3,0,Spring,Residential,62,3344,5,1821,9,0,0,Flat,Basic,24.52,72.29,0,0.1448,0.107,0.03,0,0.301,0.046,0.278,0.0,0.945,0.02,2.504,0.337,4.291,1.649,1.77,1.77,Low_Usage
11986,10322,2026-05-15 09:00:00,9,4,5,0,Spring,Residential,47,2136,2,1107,20,0,0,Flat,Basic,29.89,53.61,1,0.1512,0.724,0.097,0,0.185,0.02,0.506,0.0,2.179,0.62,6.237,1.16,3.407,0.945,1.815,1.815,Moderate_Usage
12639,10322,2026-06-11 14:00:00,14,3,6,0,Summer,Residential,71,4974,2,1103,24,0,1,Flat,Basic,36.13,69.1,0,0.1561,1.0,0.027,0,0.359,0.107,0.313,0.0,2.128,1.11,11.053,1.455,3.723,2.179,1.847,1.847,Moderate_Usage
13579,10322,2026-07-20 18:00:00,18,0,7,0,Summer,Residential,70,4955,5,1102,13,0,0,Flat,Basic,30.64,60.43,1,0.1459,0.873,0.062,0,0.399,0.0,0.705,0.0,2.434,0.09,6.502,1.409,3.892,2.128,1.9,1.9,High_Usage
14047,10322,2026-08-09 06:00:00,6,6,8,1,Summer,Residential,35,5387,6,1837,25,0,0,Flat,Basic,29.77,55.52,0,0.1398,0.681,0.016,0,0.15,0.341,0.256,0.0,2.052,0.52,6.052,1.073,5.937,2.434,1.913,1.913,Moderate_Usage
14746,10322,2026-09-07 09:00:00,9,0,9,0,Autumn,Residential,39,5818,2,1786,24,0,0,Peak_Valley,Basic,26.16,80.46,1,0.2147,0.274,0.022,0,0.105,0.141,0.845,0.0,1.741,6.97,4.143,0.648,4.406,2.052,1.899,1.899,Moderate_Usage
374,10323,2025-01-16 13:00:00,13,3,1,0,Winter,Residential,60,5071,7,1090,20,0,0,Flat,Basic,17.15,72.1,0,0.1519,0.047,0.089,0,0.141,0.426,0.143,0.0,1.308,0.69,4.243,0.39,5.14,1.308,1.308,1.308,Low_Usage
380,10323,2025-01-16 19:00:00,19,3,1,0,Winter,Residential,24,3132,3,498,19,0,0,Flat,Green_Energy,5.68,91.64,1,0.1565,0.016,1.0,0,0.805,0.517,0.492,0.0,2.624,1.15,13.822,1.63,3.068,1.308,1.966,1.966,High_Usage
1606,10323,2025-03-08 21:00:00,21,5,3,1,Spring,Residential,56,2901,4,1187,24,0,0,Flat,Basic,15.72,74.48,1,0.1509,0.118,0.031,0,0.741,0.516,0.776,0.0,2.073,0.59,5.434,0.787,4.507,2.624,2.002,2.002,Moderate_Usage
1640,10323,2025-03-10 07:00:00,7,0,3,0,Spring,Residential,71,6664,3,1707,14,0,1,Time_of_Use,Basic,20.77,66.51,1,0.203,0.184,0.078,0,0.233,0.658,0.795,0.0,1.721,5.8,1.248,0.821,3.877,2.073,1.932,1.932,Moderate_Usage
3605,10323,2025-05-31 04:00:00,4,5,5,1,Spring,Residential,69,5949,7,2138,7,0,0,Peak_Valley,Basic,17.37,71.94,0,0.1145,0.028,0.015,0,0.753,0.246,0.24,0.0,1.479,3.05,4.069,0.429,5.148,1.721,1.841,1.841,Low_Usage
4789,10323,2025-07-19 12:00:00,12,5,7,1,Summer,Small_Commercial,48,6845,7,1716,10,0,0,Flat,Green_Energy,39.75,49.09,0,0.1357,1.0,0.077,0,0.217,0.784,0.068,0.0,3.099,0.93,13.858,1.661,4.966,1.479,2.051,2.051,Peak_Intensive_Usage
6386,10323,2025-09-24 01:00:00,1,2,9,0,Autumn,Small_Commercial,44,2595,6,1330,15,0,0,Time_of_Use,Basic,14.77,90.19,0,0.124,0.045,0.233,0,0.886,0.134,0.093,0.0,1.945,2.1,6.932,0.639,4.63,3.099,2.036,2.036,Moderate_Usage
7738,10323,2025-11-19 09:00:00,9,2,11,0,Autumn,Medium_Commercial,55,3849,3,1885,8,0,0,Time_of_Use,Basic,27.23,68.19,1,0.1976,0.563,0.118,1,0.03,0.035,0.63,0.0,3.268,5.26,4.332,1.429,3.575,1.945,2.19,2.19,Peak_Intensive_Usage
8613,10323,2025-12-25 20:00:00,20,3,12,0,Winter,Residential,39,3125,6,1919,16,0,0,Flat,Basic,8.62,89.77,1,0.1539,0.061,0.747,0,0.816,0.514,0.523,0.0,2.625,0.89,11.524,1.428,5.299,3.268,2.238,2.238,High_Usage
8665,10323,2025-12-28 00:00:00,0,6,12,1,Winter,Residential,56,6818,6,1434,6,0,0,Peak_Valley,Basic,4.21,75.51,0,0.1194,0.072,1.0,0,0.809,0.144,0.216,0.0,2.079,2.56,14.118,1.488,4.014,2.625,2.222,2.222,Moderate_Usage
8733,10323,2025-12-30 20:00:00,20,1,12,0,Winter,Small_Commercial,60,7226,7,1602,22,0,0,Peak_Valley,Premium_Service,7.91,93.85,1,0.2194,0.147,0.956,0,0.813,0.286,0.72,0.0,3.474,7.44,12.26,1.713,5.812,2.079,2.336,2.336,Peak_Intensive_Usage
9143,10323,2026-01-16 22:00:00,22,4,1,0,Winter,Residential,53,5963,4,2440,21,0,0,Flat,Basic,3.01,67.02,1,0.1454,0.19,1.0,0,0.75,0.213,0.626,0.0,2.985,0.04,14.594,1.74,5.52,3.474,2.39,2.39,Peak_Intensive_Usage
9409,10323,2026-01-28 00:00:00,0,2,1,0,Winter,Residential,74,5076,3,1214,18,0,0,Peak_Valley,Green_Energy,2.07,71.8,0,0.133,0.031,1.0,0,0.77,0.296,0.246,0.0,2.426,1.2,15.538,1.492,3.704,2.985,2.393,2.393,High_Usage
9652,10323,2026-02-07 03:00:00,3,5,2,1,Winter,Residential,25,1000,4,1404,21,0,0,Time_of_Use,Premium_Service,8.28,72.98,0,0.1199,0.091,0.898,0,0.758,0.01,0.056,0.0,2.281,2.51,10.939,1.297,4.484,2.426,2.385,2.385,High_Usage
10459,10323,2026-03-12 18:00:00,18,3,3,0,Spring,Residential,43,2395,4,679,16,0,0,Time_of_Use,Premium_Service,23.15,64.79,1,0.1936,0.156,0.116,0,0.279,0.163,0.592,0.0,1.465,4.86,1.102,0.603,3.359,2.281,2.323,2.323,Low_Usage
12088,10323,2026-05-19 15:00:00,15,1,5,0,Spring,Residential,26,4232,6,1925,13,0,0,Flat,Premium_Service,25.69,57.29,0,0.1364,0.163,0.001,0,0.098,0.121,0.286,0.0,1.108,0.86,2.903,0.344,5.065,1.465,2.248,2.248,Low_Usage
1122,10324,2025-02-16 17:00:00,17,6,2,1,Winter,Residential,73,7320,2,1749,9,0,0,Time_of_Use,Basic,14.26,76.32,0,0.1209,0.101,0.459,0,0.259,0.153,0.172,0.0,1.768,2.41,6.621,0.782,3.169,1.768,1.768,1.768,Moderate_Usage
1151,10324,2025-02-17 22:00:00,22,0,2,0,Winter,Residential,40,5085,4,1478,10,0,0,Time_of_Use,Basic,6.33,73.5,1,0.1988,0.15,1.0,0,0.661,0.175,0.505,0.0,2.546,5.38,12.428,1.621,3.678,1.768,2.157,2.157,High_Usage
1542,10324,2025-03-06 05:00:00,5,3,3,0,Spring,Residential,52,1409,2,1138,13,0,0,Peak_Valley,Basic,25.02,59.37,0,0.116,0.189,0.074,0,0.682,0.105,0.185,0.0,0.733,2.9,2.296,0.595,2.878,2.546,1.682,1.682,Low_Usage
1715,10324,2025-03-13 10:00:00,10,3,3,0,Spring,Small_Commercial,46,1270,6,2510,21,0,0,Dynamic_Pricing,Green_Energy,26.25,69.76,0,0.1106,0.139,0.03,0,0.39,0.097,0.28,0.0,1.935,3.44,3.676,0.422,6.29,0.733,1.745,1.745,Moderate_Usage
2117,10324,2025-03-30 04:00:00,4,6,3,1,Spring,Residential,74,4562,3,2439,18,0,0,Flat,Green_Energy,18.16,74.54,0,0.1435,0.039,0.01,0,0.583,0.025,0.47,0.0,1.275,0.15,3.607,0.359,4.929,1.935,1.651,1.651,Low_Usage
2182,10324,2025-04-01 21:00:00,21,1,4,0,Spring,Residential,64,4365,6,1146,11,0,0,Peak_Valley,Green_Energy,19.14,69.71,1,0.2247,0.073,0.003,0,0.716,0.361,0.622,0.0,1.356,7.97,2.63,0.598,4.126,1.275,1.602,1.602,Low_Usage
3240,10324,2025-05-15 23:00:00,23,3,5,0,Spring,Small_Commercial,32,5997,5,2245,16,0,0,Peak_Valley,Basic,20.36,51.48,0,0.1065,0.126,0.115,0,0.986,0.0,0.029,0.0,2.112,3.85,1.656,0.575,5.275,1.356,1.675,1.675,Moderate_Usage
3361,10324,2025-05-21 00:00:00,0,2,5,0,Spring,Residential,34,1415,2,1434,20,0,1,Time_of_Use,Green_Energy,16.53,63.48,0,0.1258,0.174,0.006,0,0.91,0.227,0.224,1.292,2.579,1.92,4.276,1.858,3.734,2.112,1.788,1.788,High_Usage
4123,10324,2025-06-21 18:00:00,18,5,6,1,Summer,Medium_Commercial,31,6565,2,1411,17,0,0,Time_of_Use,Basic,29.87,61.48,1,0.2002,0.624,0.07,0,0.307,0.216,0.639,0.0,3.167,5.52,5.977,1.156,3.471,2.579,1.941,1.941,Peak_Intensive_Usage
6091,10324,2025-09-11 18:00:00,18,3,9,0,Autumn,Residential,73,4185,7,1782,5,0,0,Peak_Valley,Green_Energy,24.14,62.56,1,0.2244,0.159,0.015,0,0.318,0.054,0.529,0.0,1.508,7.94,1.733,0.455,4.632,3.167,1.898,1.898,Low_Usage
6653,10324,2025-10-05 04:00:00,4,6,10,1,Autumn,Medium_Commercial,24,5362,3,2387,17,0,0,Peak_Valley,Premium_Service,22.29,60.14,0,0.1093,0.016,0.009,1,0.818,0.184,0.129,0.0,2.957,3.57,0.224,0.826,4.797,1.508,1.994,1.994,Peak_Intensive_Usage
7941,10324,2025-11-27 20:00:00,20,3,11,0,Autumn,Residential,34,2928,3,657,18,0,0,Flat,Premium_Service,19.47,72.57,1,0.1553,0.101,0.098,0,0.587,0.803,0.6,0.0,1.461,1.03,2.526,0.855,3.147,2.957,1.95,1.95,Low_Usage
7951,10324,2025-11-28 06:00:00,6,4,11,0,Autumn,Residential,73,7405,1,514,11,0,0,Peak_Valley,Premium_Service,23.81,66.95,0,0.1253,0.183,0.098,0,0.011,0.745,0.231,0.0,1.226,1.97,1.705,0.667,1.744,1.461,1.894,1.894,Low_Usage
9086,10324,2026-01-14 13:00:00,13,2,1,0,Winter,Residential,35,1588,6,1609,20,0,0,Flat,Green_Energy,17.87,52.27,0,0.1383,0.196,0.037,0,0.159,0.498,0.08,0.0,1.436,0.67,3.484,0.531,5.309,1.226,1.861,1.861,Low_Usage
9495,10324,2026-01-31 14:00:00,14,5,1,1,Winter,Residential,22,990,7,2247,11,0,0,Flat,Basic,19.33,71.82,0,0.1463,0.197,0.082,0,0.009,0.168,0.296,0.0,1.282,0.13,2.594,0.463,5.577,1.436,1.823,1.823,Low_Usage
9684,10324,2026-02-08 11:00:00,11,6,2,1,Winter,Residential,49,7070,3,2368,13,0,0,Peak_Valley,Green_Energy,19.37,63.15,0,0.1163,0.102,0.033,0,0.195,0.112,0.107,0.0,1.095,2.87,2.13,0.285,4.458,1.282,1.777,1.777,Low_Usage
10299,10324,2026-03-06 02:00:00,2,4,3,0,Spring,Residential,42,959,2,1909,19,0,0,Time_of_Use,Basic,13.38,67.58,0,0.1215,0.039,0.344,0,0.555,0.022,0.0,0.0,1.447,2.35,6.844,0.583,4.129,1.095,1.758,1.758,Low_Usage
11731,10324,2026-05-04 18:00:00,18,0,5,0,Spring,Small_Commercial,71,6878,7,1357,8,0,1,Time_of_Use,Basic,19.53,75.86,1,0.1975,0.081,0.048,0,0.057,0.225,0.86,0.0,1.904,5.25,2.645,0.465,4.447,1.447,1.766,1.766,Moderate_Usage
11813,10324,2026-05-08 04:00:00,4,4,5,0,Spring,Residential,48,7438,2,1929,12,0,0,Time_of_Use,Green_Energy,15.5,73.68,0,0.133,0.121,0.066,0,0.792,0.161,0.14,0.0,1.386,1.2,5.559,0.548,3.589,1.904,1.746,1.746,Low_Usage
12431,10324,2026-06-02 22:00:00,22,1,6,0,Summer,Residential,30,4220,4,1560,13,0,0,Time_of_Use,Basic,23.05,63.38,1,0.2008,0.127,0.064,0,0.903,0.144,0.83,0.0,1.518,5.58,0.957,0.753,4.0,1.386,1.735,1.735,Low_Usage
13800,10324,2026-07-29 23:00:00,23,2,7,0,Summer,Small_Commercial,32,6236,6,1536,8,0,0,Flat,Premium_Service,23.75,79.49,0,0.1449,0.127,0.026,0,0.693,0.153,0.042,0.0,1.795,0.01,2.287,0.456,4.276,1.518,1.737,1.737,Moderate_Usage
14043,10324,2026-08-09 02:00:00,2,6,8,1,Summer,Small_Commercial,43,4238,5,1678,12,0,1,Time_of_Use,Premium_Service,25.78,59.94,0,0.135,0.082,0.02,0,0.79,0.153,0.244,2.479,4.201,1.0,2.838,2.831,4.388,1.795,1.849,1.849,Peak_Intensive_Usage
14204,10324,2026-08-15 19:00:00,19,5,8,1,Summer,Small_Commercial,51,3984,5,1439,21,0,0,Peak_Valley,Green_Energy,31.44,50.19,1,0.2226,1.0,0.054,1,0.96,0.572,0.864,0.0,3.808,7.76,7.571,2.428,4.869,4.201,1.935,1.935,Peak_Intensive_Usage
503,10325,2025-01-21 22:00:00,22,1,1,0,Winter,Residential,40,1523,2,2301,17,0,1,Time_of_Use,Basic,4.56,81.75,1,0.1962,0.184,1.0,0,0.904,0.078,0.392,0.1,2.74,5.12,14.168,1.765,4.361,2.74,2.74,2.74,High_Usage
3234,10325,2025-05-15 17:00:00,17,3,5,0,Spring,Residential,52,5591,7,2695,6,1,1,Peak_Valley,Basic,22.38,67.39,0,0.1271,0.157,0.036,0,0.178,0.113,0.166,0.0,1.241,1.79,0.654,0.364,5.625,2.74,1.991,1.991,Low_Usage
3461,10325,2025-05-25 04:00:00,4,6,5,1,Spring,Residential,43,1049,3,1568,14,0,0,Time_of_Use,Basic,17.82,82.76,0,0.1244,0.13,0.088,0,0.64,0.0,0.264,0.0,0.942,2.06,4.273,0.506,3.738,1.241,1.641,1.641,Low_Usage
3762,10325,2025-06-06 17:00:00,17,4,6,0,Summer,Medium_Commercial,28,7104,5,605,13,0,0,Dynamic_Pricing,Basic,32.8,50.81,0,0.1304,1.0,0.117,0,0.114,0.144,0.446,0.0,3.088,1.46,8.559,1.523,3.395,0.942,2.003,2.003,Peak_Intensive_Usage
4399,10325,2025-07-03 06:00:00,6,3,7,0,Summer,Residential,73,5794,1,2787,8,0,0,Flat,Basic,33.13,55.41,0,0.1455,0.812,0.117,0,0.175,0.49,0.121,0.0,1.871,0.05,8.577,1.366,3.777,3.088,1.976,1.976,Moderate_Usage
